fixing_commit,introducing_commit,cve_id,subsystem,fixing_date,introducing_date,fix_subject,files_changed,insertions,deletions
a6fdda6dfeb0,e041d81a0377,,gpu,2025-05-15 20:59:32 +0200,2025-05-12 20:47:43 +0200,gpu: nova-core: select AUXILIARY_BUS instead of depending on it,drivers/gpu/nova-core/Kconfig,0,0
80a8bcc65290,96609a1969f4,,other,2025-05-15 20:59:32 +0200,2025-04-19 14:24:05 +0200,samples: rust: select AUXILIARY_BUS instead of depending on it,samples/rust/Kconfig,0,0
532b9e11b854,596dce110b7d,,block,2025-05-15 12:14:18 -0600,2025-05-06 07:43:43 -0600,block: fix elv_update_nr_hw_queues() to reattach elevator,block/elevator.c,0,0
4bcb0c7dc254,20981ce2d5a5,,drivers,2025-05-15 13:12:54 -0400,2023-04-23 22:07:27 -0700,Bluetooth: btusb: use skb_pull to avoid unsafe access in QCA dump handling,drivers/bluetooth/btusb.c,40,58
7af8479d9eb4,522e9ed157e3,,networking,2025-05-15 13:09:46 -0400,2025-04-10 13:09:42 -0400,Bluetooth: L2CAP: Fix not checking l2cap_chan security level,net/bluetooth/l2cap_core.c,8,7
dd24f87f65c9,f40139fde527,,drivers,2025-05-15 10:53:41 -0600,2025-04-24 19:52:20 -0600,ublk: fix dead loop when canceling io command,drivers/block/ublk_drv.c,0,0
17a85f520469,d0b7da88f640,,filesystem,2025-05-15 18:24:07 +0200,2016-02-01 19:24:29 +0100,btrfs: fix wrong start offset for delalloc space release during mmap write,fs/btrfs/file.c,0,0
9c78317b42e7,a3e0b51884ee,,drivers,2025-05-15 17:17:02 +0100,2021-05-17 13:54:23 +0100,iio: accel: fxls8962af: Fix temperature scan element sign,drivers/iio/accel/fxls8962af-core.c,0,0
16038474e3a0,a3e0b51884ee,,drivers,2025-05-15 17:17:01 +0100,2021-05-17 13:54:23 +0100,iio: accel: fxls8962af: Fix temperature calculation,drivers/iio/accel/fxls8962af-core.c,12,2
99bcd91fabad,722e42e45c2f,,arch,2025-05-15 18:15:54 +0200,2024-07-04 16:00:36 +0200,perf/x86/intel: Fix segfault with PEBS-via-PT with sample_freq,arch/x86/events/intel/ds.c,5,4
7cdfbc0113d0,d1efcf8871db,,drivers,2025-05-15 17:14:11 +0100,2024-03-25 20:10:13 +0000,iio: adc: ad7944: mask high bits on direct read,drivers/iio/adc/ad7944.c,2,0
0afc44d8cdf6,1d22d3060b9b,,networking,2025-05-15 08:05:32 -0700,2025-03-12 13:32:35 -0700,net: devmem: fix kernel panic when netlink socket close after module unload,net/core/devmem.c;net/core/devmem.h;net/core/netdev-genl.c,20,0
b3ca9eef6646,403f69bbdbad,,drivers,2025-05-15 07:58:18 -0700,2021-11-22 13:19:04 +0000,tsnep: fix timestamping with a stacked DSA driver,drivers/net/ethernet/engleder/tsnep_main.c,19,11
d6e020819612,71b1669ea9bd,,gpu,2025-05-15 16:48:54 +0200,2022-07-01 08:30:00 +0100,drm/i915/gem: Allow EXEC_CAPTURE on recoverable contexts on DG1,drivers/gpu/drm/i915/gem/i915_gem_execbuffer.c,0,0
491deb9b8c4a,84c61fe1a75b,,networking,2025-05-15 07:40:51 -0700,2022-07-26 14:38:51 -0700,net/tls: fix kernel panic when alloc_page failed,net/tls/tls_strp.c,2,1
325eb217e41f,004b5008016a,,drivers,2025-05-15 07:14:15 -0700,2025-03-06 12:59:45 -0800,bnxt_en: bring back rtnl_lock() in the bnxt_open() path,drivers/net/ethernet/broadcom/bnxt/bnxt.c,29,7
92ec4855034b,8fdb09a7674c,,drivers,2025-05-15 07:14:15 -0700,2023-07-21 08:54:05 +0100,mlxsw: spectrum_router: Fix use-after-free when deleting GRE net devices,drivers/net/ethernet/mellanox/mlxsw/spectrum_router.c,3,0
08fb624802d8,0f67911e821c,,drivers,2025-05-15 16:01:50 +0200,2025-02-20 15:19:26 +0100,irqchip/riscv-imsic: Start local sync timer on correct CPU,drivers/irqchip/irq-riscv-imsic-state.c,5,5
dbc5ba08ec5f,28ad83b774a6,,block,2025-05-15 07:47:59 -0600,2025-05-13 12:08:27 -0600,block/blk-throttle: silence !BLK_DEV_IO_TRACE variable warnings,block/blk-throttle.c,2,2
276036283716,306d2f5ddaa7,,drivers,2025-05-15 14:49:05 +0200,2025-05-08 20:03:27 +0200,clk: rockchip: rk3528: add slab.h header include,drivers/clk/rockchip/clk-rk3528.c,0,0
92da5c3cba23,70a114daf207,,drivers,2025-05-15 14:49:05 +0200,2025-05-05 22:39:24 +0200,clk: rockchip: rk3576: add missing slab.h include,drivers/clk/rockchip/clk-rk3576.c,0,0
febd8c6ab52c,2c66fc34e945,,arch,2025-05-15 14:44:36 +0200,2017-08-23 09:36:15 +0200,arm64: dts: rockchip: disable unrouted USB controllers and PHY on RK3399 Puma with Haikou,arch/arm64/boot/dts/rockchip/rk3399-puma-haikou.dts,0,8
3373af1d76ba,2c66fc34e945,,arch,2025-05-15 14:44:36 +0200,2017-08-23 09:36:15 +0200,arm64: dts: rockchip: disable unrouted USB controllers and PHY on RK3399 Puma,arch/arm64/boot/dts/rockchip/rk3399-puma.dtsi,0,12
d7cc532df95f,2c66fc34e945,,arch,2025-05-15 14:44:36 +0200,2017-08-23 09:36:15 +0200,arm64: dts: rockchip: fix internal USB hub instability on RK3399 Puma,arch/arm64/boot/dts/rockchip/rk3399-puma.dtsi,26,14
1ad4b5a7de16,1eca51f58a10,,other,2025-05-15 14:44:25 +0200,2023-07-30 13:27:33 +0200,"dt-bindings: usb: cypress,hx3: Add support for all variants",".../devicetree/bindings/usb/cypress,hx3.yaml",16,3
daf004f87c35,a18c8e0b7697,,drivers,2025-05-15 14:37:32 +0200,2020-02-19 18:41:27 +0100,clk: meson-g12a: add missing fclk_div2 to spicc,drivers/clk/meson/g12a.c,0,0
d3914d6030aa,6d4572a9d71d,,filesystem,2025-05-15 14:30:56 +0200,2020-07-27 12:55:28 +0200,btrfs: fix invalid data space release when truncating block in NOCOW mode,fs/btrfs/inode.c,5,2
1f2889f5594a,7dbeaad0af7d,,filesystem,2025-05-15 14:30:56 +0200,2020-07-27 12:55:24 +0200,btrfs: fix qgroup reservation leak on failure to allocate ordered extent,fs/btrfs/ordered-data.c,9,3
f2c19541e421,a3ddbaebc7c9,,filesystem,2025-05-15 14:30:55 +0200,2023-04-17 18:01:23 +0200,btrfs: scrub: fix a wrong error type when metadata bytenr mismatches,fs/btrfs/scrub.c,0,0
ec1f3a207cdf,e02ee89baa66,,filesystem,2025-05-15 14:30:54 +0200,2023-04-17 18:01:24 +0200,btrfs: scrub: update device stats when an error is detected,fs/btrfs/scrub.c,29,3
4e89a4077490,e8a60aa7404b,,drivers,2025-05-15 14:52:09 +0300,2020-10-28 10:52:16 +0100,platform/x86: dell-wmi-sysman: Avoid buffer overflow in current_password_store(),drivers/platform/x86/dell/dell-wmi-sysman/passobj-attributes.c,0,0
34d2730fbbdd,d3a05f490d04,,arch,2025-05-15 13:36:05 +0200,2025-05-05 23:45:28 +0200,arm64: dts: rockchip: move rk3528 i2c+uart aliases to board files,arch/arm64/boot/dts/rockchip/rk3528-radxa-e20c.dts;arch/arm64/boot/dts/rockchip/rk3528.dtsi,2,16
82bbe02b2500,e3eac9f32ec0,,networking,2025-05-15 13:20:33 +0200,2023-08-22 13:18:16 +0200,wifi: mac80211: Set n_channels after allocating struct cfg80211_scan_request,net/mac80211/main.c,4,2
47e8e9d29eaa,c2d950c4672a,,drivers,2025-05-15 13:09:36 +0200,2025-04-17 12:30:02 +0200,ovpn: fix ndo_start_xmit return value on error,drivers/net/ovpn/io.c,0,0
8624daf9f27d,959bc330a439,,other,2025-05-15 13:09:36 +0200,2025-04-17 12:30:04 +0200,selftest/net/ovpn: fix crash in case of getaddrinfo() failure,tools/testing/selftests/net/ovpn/ovpn-cli.c,8,2
4ca6438da456,a3aaef8cd173,,drivers,2025-05-15 13:09:36 +0200,2025-04-17 12:30:03 +0200,ovpn: don't drop skb's dst when xmitting packet,drivers/net/ovpn/io.c;drivers/net/ovpn/main.c,7,0
4e51141f1dce,08857b5ec5d9,,drivers,2025-05-15 13:09:36 +0200,2025-04-17 12:30:02 +0200,ovpn: set skb->ignore_df = 1 before sending IPv6 packets out,drivers/net/ovpn/udp.c,10,0
811d6a923b40,157ae5ffd76a,,drivers,2025-05-15 11:42:13 +0100,2025-05-14 14:54:31 +0100,dmaengine: mediatek: drop unused variable,drivers/dma/mediatek/mtk-cqdma.c,0,0
dcb479fde00b,39c469188b6d,,drivers,2025-05-15 12:37:59 +0200,2024-06-21 11:28:47 +0100,octeontx2-pf: Do not reallocate all ntuple filters,drivers/net/ethernet/marvell/octeontx2/nic/otx2_common.h;drivers/net/ethernet/marvell/octeontx2/nic/otx2_devlink.c;drivers/net/ethernet/marvell/octeontx2/nic/otx2_flows.c,4,1
0aa8496adda5,cb1353ef3473,,drivers,2025-05-15 11:42:12 +0200,2025-03-19 14:47:03 +0100,wifi: mt76: mt7925: fix missing hdr_trans_tlv command for broadcast wtbl,drivers/net/wireless/mediatek/mt76/mt7925/mcu.c,2,2
78ab4be54953,2ac515a5d74f,,drivers,2025-05-15 11:22:41 +0200,2019-05-01 13:03:59 +0200,wifi: mt76: disable napi on driver removal,drivers/net/wireless/mediatek/mt76/dma.c,0,0
11beb0fc346e,26711491a807,,drivers,2025-05-15 08:13:31 +0200,2023-11-23 12:42:56 +0100,media: verisilicon: Free post processor buffers on error,drivers/media/platform/verisilicon/hantro_postproc.c,3,1
59f94c57b517,61890ccaefaf,,drivers,2025-05-15 08:13:31 +0200,2022-08-30 16:25:51 +0200,media: platform: mtk-mdp3: Remove unused mdp_get_plat_device,drivers/media/platform/mediatek/mdp3/mtk-mdp3-cmdq.h;drivers/media/platform/mediatek/mdp3/mtk-mdp3-core.c,0,21
d36e3f11fe8b,f431a8cde7f1,,arch,2025-05-15 09:53:46 +0530,2024-06-28 17:03:40 +1000,powerpc/pseries/iommu: Fix kmemleak in TCE table userspace view,arch/powerpc/platforms/pseries/iommu.c,0,0
9748f2f54f66,fb176750266a,,filesystem,2025-05-15 11:20:25 +0800,2024-09-10 15:26:35 +0800,erofs: avoid using multiple devices with different type,fs/erofs/super.c,4,1
510de8363f2c,3e917cc305c6,,filesystem,2025-05-15 10:38:12 +0800,2022-05-17 23:48:54 +0800,erofs: fix file handle encoding for 64-bit NIDs,fs/erofs/super.c,36,8
bf449f35e77f,66208910e57a,,drivers,2025-05-14 19:29:44 -0700,2018-10-17 21:33:42 -0700,octeontx2-af: Fix CGX Receive counters,drivers/net/ethernet/marvell/octeontx2/af/cgx.c,5,0
1bdea6fad6fb,445eb6448ed3,,drivers,2025-05-14 19:28:21 -0700,2023-07-26 22:05:10 -0700,net: ethernet: mtk_eth_soc: fix typo for declaration MT7988 ESW capability,drivers/net/ethernet/mediatek/mtk_eth_soc.c,0,0
09e76365baa1,2e5af6b2ae85,,drivers,2025-05-14 19:26:55 -0700,2025-02-24 18:13:00 -0800,net: libwx: Fix FW mailbox unknown command,drivers/net/ethernet/wangxun/libwx/wx_hw.c,6,0
42efa358f033,2e5af6b2ae85,,drivers,2025-05-14 19:26:55 -0700,2025-02-24 18:13:00 -0800,net: libwx: Fix FW mailbox reply timeout,drivers/net/ethernet/wangxun/libwx/wx_hw.c,2,2
141a8dec88ba,2e5af6b2ae85,,drivers,2025-05-14 19:26:55 -0700,2025-02-24 18:13:00 -0800,net: txgbe: Fix to calculate EEPROM checksum for AML devices,drivers/net/ethernet/wangxun/txgbe/txgbe_hw.c;drivers/net/ethernet/wangxun/txgbe/txgbe_type.h,9,1
865ab2461375,c54ffc73601c,,drivers,2025-05-14 19:14:31 -0700,2022-10-03 12:50:19 +0100,octeontx2-pf: macsec: Fix incorrect max transmit size in TX secy,drivers/net/ethernet/marvell/octeontx2/nic/cn10k_macsec.c,2,1
f3dd5fb2fa49,2267672a6190,,other,2025-05-14 19:11:15 -0700,2024-01-31 21:19:19 -0800,netlink: specs: tc: all actions are indexed arrays,Documentation/netlink/specs/tc.yaml,4,2
a9fb87b8b869,a1bcfde83669,,other,2025-05-14 19:11:09 -0700,2023-12-18 14:39:44 -0800,netlink: specs: tc: fix a couple of attribute names,Documentation/netlink/specs/tc.yaml,2,2
539fbab37881,699e3efd6c64,,drivers,2025-05-15 04:47:14 +0300,2024-05-09 22:30:51 +0300,tpm: Mask TPM RC in tpm2_start_auth_session(),drivers/char/tpm/tpm2-sessions.c;include/linux/tpm.h,25,14
5f55f2168432,054623105728,,arch,2025-05-14 17:47:41 -0700,2015-04-15 12:23:49 +0200,s390/bpf: Store backchain even for leaf progs,arch/s390/net/bpf_jit_comp.c,5,7
3965c23773e8,c59f7c9661b9,,filesystem,2025-05-14 19:26:38 -0500,2025-05-01 08:35:58 -0500,smb: client: fix zero rsize error messages,fs/smb/client/file.c,4,2
94c933716567,1ef7ed48356c,,gpu,2025-05-14 23:08:10 +0000,2023-03-22 16:33:42 +0000,drm/mediatek: mtk_drm_drv: Unbind secondary mmsys components on err,drivers/gpu/drm/mediatek/mtk_drm_drv.c,4,1
80805b62ea5b,1ef7ed48356c,,gpu,2025-05-14 23:06:24 +0000,2023-03-22 16:33:42 +0000,drm/mediatek: Fix kobject put for component sub-drivers,drivers/gpu/drm/mediatek/mtk_drm_drv.c,9,0
22918591fb74,1ef7ed48356c,,gpu,2025-05-14 23:01:52 +0000,2023-03-22 16:33:42 +0000,drm/mediatek: mtk_drm_drv: Fix kobject put for mtk_mutex device ptr,drivers/gpu/drm/mediatek/mtk_drm_drv.c,10,7
e6ebd4942981,6702abb3bf23,,drivers,2025-05-15 00:18:14 +0200,2017-11-29 14:09:23 +0100,pinctrl: armada-37xx: set GPIO output value before setting direction,drivers/pinctrl/mvebu/pinctrl-armada-37xx.c,7,8
947c93eb29c2,6702abb3bf23,,drivers,2025-05-15 00:18:14 +0200,2017-11-29 14:09:23 +0100,pinctrl: armada-37xx: use correct OUTPUT_VAL register for GPIOs > 31,drivers/pinctrl/mvebu/pinctrl-armada-37xx.c,3,0
7b6759b1991d,8e4d28036c29,,filesystem,2025-05-14 17:05:19 -0400,2025-05-07 17:10:10 -0400,bcachefs: Fix livelock in journal_entry_open(),fs/bcachefs/journal_reclaim.c,12,5
4becd72352b6,d2350377997f,,arch,2025-05-14 21:46:08 +0100,2023-12-07 19:19:31 -0800,arm64: dts: qcom: sm8650: add the missing l2 cache node,arch/arm64/boot/dts/qcom/sm8650.dtsi,8,1
9e7acf70cf6a,1664014e4679,,drivers,2025-05-14 21:39:23 +0100,2020-05-26 19:37:58 -0700,clk: qcom: gcc-msm8939: Fix mclk0 & mclk1 for 24 MHz,drivers/clk/qcom/gcc-msm8939.c,2,2
48274b40a371,6f18b8d4142c,,arch,2025-05-14 21:14:24 +0100,2024-12-26 15:23:40 -0600,arm64: dts: qcom: x1e80100-hp-omnibook-x14: Enable SMB2360 0 and 1,arch/arm64/boot/dts/qcom/x1e80100-hp-omnibook-x14.dts,6,2
295217420a44,b7e8f433a673,,arch,2025-05-14 20:22:12 +0100,2021-02-02 14:48:02 -0600,arm64: dts: qcom: sm8350: Fix typo in pil_camera_mem node,arch/arm64/boot/dts/qcom/sm8350.dtsi,0,0
1d6c39c89f61,5f3b6e839f3c,,kernel,2025-05-14 13:53:23 -0400,2024-06-14 12:28:21 -0400,ring-buffer: Fix persistent buffer when commit page is the reader page,kernel/trace/ring_buffer.c,5,3
11aff32439df,36590c50b2d0,,kernel,2025-05-14 13:53:23 -0400,2021-02-02 17:02:06 -0500,ftrace: Fix preemption accounting for stacktrace filter command,kernel/trace/trace_functions.c,1,5
e333332657f6,ce33c845b030,,kernel,2025-05-14 13:53:09 -0400,2022-02-24 22:07:03 -0500,ftrace: Fix preemption accounting for stacktrace trigger command,kernel/trace/trace_events_trigger.c,0,0
66c8f7b435bd,65921374c48f,,gpu,2025-05-14 09:03:29 -0700,2024-06-12 19:10:20 -0700,drm/xe: Save CTX_TIMESTAMP mmio value instead of LRC value,drivers/gpu/drm/xe/instructions/xe_mi_commands.h;drivers/gpu/drm/xe/xe_lrc.c;drivers/gpu/drm/xe/xe_ring_ops.c,7,6
1b36ea2fc687,2f118c949160,,gpu,2025-05-14 09:03:29 -0700,2025-03-06 11:36:56 -0800,drm/xe: Timeslice GPU on atomic SVM fault,drivers/gpu/drm/xe/xe_svm.c,5,0
df8c37810b5a,99624bdff867,,gpu,2025-05-14 09:03:29 -0700,2025-03-06 11:35:28 -0800,drm/gpusvm: Add timeslicing support to GPU SVM,drivers/gpu/drm/drm_gpusvm.c;include/drm/drm_gpusvm.h,14,0
794f5493f518,2f118c949160,,gpu,2025-05-14 09:03:29 -0700,2025-03-06 11:36:56 -0800,drm/xe: Strict migration policy for atomic SVM faults,drivers/gpu/drm/drm_gpusvm.c;drivers/gpu/drm/xe/xe_module.c;drivers/gpu/drm/xe/xe_module.h;drivers/gpu/drm/xe/xe_pt.c;drivers/gpu/drm/xe/xe_svm.c;drivers/gpu/drm/xe/xe_svm.h;include/drm/drm_gpusvm.h,140,57
7bd68ce21d39,99624bdff867,,gpu,2025-05-14 09:03:29 -0700,2025-03-06 11:35:28 -0800,drm/gpusvm: Introduce devmem_only flag for allocation,drivers/gpu/drm/drm_gpusvm.c;include/drm/drm_gpusvm.h,7,0
1cfe51ef07ca,17631e8ca2d3,,drivers,2025-05-14 17:28:24 +0200,2021-04-05 23:00:46 +0200,i2c: designware: Fix an error handling path in i2c_dw_pci_probe(),drivers/i2c/busses/i2c-designware-pcidrv.c,3,1
08f959759e1e,cfee1b507758,,drivers,2025-05-14 17:01:42 +0200,2024-08-20 11:10:24 +0200,mmc: sdhci-of-dwcmshc: add PD workaround on RK3576,drivers/mmc/host/sdhci-of-dwcmshc.c,40,0
7dd7f39fce00,5458411d7594,,sound,2025-05-14 16:34:48 +0200,2024-08-28 13:01:54 +0100,ASoC: SOF: Intel: hda: Fix UAF when reloading module,sound/soc/sof/intel/hda.c,15,1
ec52f10a31dc,209efec19c4c,,other,2025-05-14 15:30:40 +0100,2024-10-14 23:11:33 +0530,dt-bindings: dma: rz-dmac: Restrict properties for RZ/A1H,"Documentation/devicetree/bindings/dma/renesas,rz-dmac.yaml",8,0
fd447415e74b,25dcb5dd7b7c,,drivers,2025-05-14 15:27:23 +0100,2020-01-21 11:06:12 +0530,dmaengine: ti: Add NULL check in udma_probe(),drivers/dma/ti/k3-udma.c,2,1
fb0ea6e4878a,1c000dcaad2b,,drivers,2025-05-14 16:24:27 +0200,2025-02-20 15:19:26 +0100,irqchip: Drop MSI_CHIP_FLAG_SET_ACK from unsuspecting MSI drivers,drivers/irqchip/irq-gic-v2m.c;drivers/irqchip/irq-gic-v3-its-msi-parent.c;drivers/irqchip/irq-gic-v3-mbi.c;drivers/irqchip/irq-mvebu-gicp.c;drivers/irqchip/irq-mvebu-odmi.c,5,5
12614f794274,19bc6cb64092,,arch,2025-05-14 22:18:10 +0800,2023-06-29 20:58:44 +0800,LoongArch: uprobes: Remove redundant code about resume_era,arch/loongarch/include/asm/uprobes.h;arch/loongarch/kernel/uprobes.c,1,7
0b326b2371f9,19bc6cb64092,,arch,2025-05-14 22:18:10 +0800,2023-06-29 20:58:44 +0800,"LoongArch: uprobes: Remove user_{en,dis}able_single_step()",arch/loongarch/kernel/uprobes.c,0,4
90436d234230,803b0fc5c3f2,,arch,2025-05-14 22:17:43 +0800,2022-06-03 20:09:28 +0800,LoongArch: Fix MAX_REG_OFFSET calculation,arch/loongarch/include/asm/ptrace.h,0,0
5e27af0514e2,72f5801a4e2b,,drivers,2025-05-14 14:56:22 +0100,2023-08-22 20:11:03 +0530,dmaengine: fsl-edma: Fix return code for unhandled interrupts,drivers/dma/fsl-edma-main.c,0,0
157ae5ffd76a,b1f01e48df5a,,drivers,2025-05-14 14:54:31 +0100,2018-11-11 15:15:18 +0530,dmaengine: mediatek: Fix a possible deadlock error in mtk_cqdma_tx_status(),drivers/dma/mediatek/mtk-cqdma.c,2,3
ae74cd15ade8,8dfa57aabff6,,drivers,2025-05-14 14:52:55 +0100,2025-04-23 17:34:17 +0530,dmaengine: idxd: Fix ->poll() return value,drivers/dma/idxd/cdev.c,0,0
f52cd248d844,924d66011f24,,arch,2025-05-14 15:47:57 +0200,2024-12-25 15:29:57 +0000,arm64: defconfig: mediatek: enable PHY drivers,arch/arm64/configs/defconfig,3,0
a409e919ca32,bfe1d56091c1,,drivers,2025-05-14 14:40:40 +0100,2020-01-24 11:18:45 +0530,dmaengine: idxd: Refactor remove call with idxd_cleanup() helper,drivers/dma/idxd/init.c,2,12
d5449ff1b04d,bfe1d56091c1,,drivers,2025-05-14 14:40:40 +0100,2020-01-24 11:18:45 +0530,dmaengine: idxd: Add missing idxd cleanup to fix memory leak in remove call,drivers/dma/idxd/init.c,0,0
90022b3a6981,bfe1d56091c1,,drivers,2025-05-14 14:40:40 +0100,2020-01-24 11:18:45 +0530,dmaengine: idxd: fix memory leak in error handling path of idxd_pci_probe,drivers/dma/idxd/init.c,12,1
46a5cca76c76,a8563a33a5e2,,drivers,2025-05-14 14:40:39 +0100,2022-09-29 22:46:08 +0530,dmaengine: idxd: fix memory leak in error handling path of idxd_alloc,drivers/dma/idxd/init.c,15,9
61d651572b6c,ddf742d4f3f1,,drivers,2025-05-14 14:40:39 +0100,2021-05-31 09:39:14 +0530,dmaengine: idxd: Add missing cleanups in cleanup internals,drivers/dma/idxd/init.c,3,8
61259fb96e02,defe49f96012,,drivers,2025-05-14 14:40:39 +0100,2021-04-20 16:43:53 +0530,dmaengine: idxd: Add missing cleanup for early error out in idxd_setup_internals,drivers/dma/idxd/init.c,51,7
aa6f4f945b10,defe49f96012,,drivers,2025-05-14 14:40:39 +0100,2021-04-20 16:43:53 +0530,dmaengine: idxd: fix memory leak in error handling path of idxd_setup_groups,drivers/dma/idxd/init.c,4,0
817bced19d1d,75b911309060,,drivers,2025-05-14 14:40:39 +0100,2021-04-20 16:43:53 +0530,dmaengine: idxd: fix memory leak in error handling path of idxd_setup_engines,drivers/dma/idxd/init.c,4,0
3fd2f4bc010c,7c5dd23e57c1,,drivers,2025-05-14 14:40:39 +0100,2021-04-20 16:43:53 +0530,dmaengine: idxd: fix memory leak in error handling path of idxd_setup_wqs,drivers/dma/idxd/init.c,21,9
fbecd731de05,26064d3e2b4d,,filesystem,2025-05-14 15:37:49 +0200,2025-03-12 14:07:11 -0600,xfs: fix zoned GC data corruption due to wrong bv_offset,fs/xfs/xfs_zone_gc.c,3,2
09dab6ce0243,712bae966318,,filesystem,2025-05-14 15:37:49 +0200,2025-03-03 08:16:37 -0700,xfs: free up mp->m_free[0].count in error case,fs/xfs/xfs_super.c,0,0
72c7d62583eb,a590d0fdbaa5,,drivers,2025-05-14 15:31:23 +0200,2018-10-26 15:42:11 +0100,dma-buf: insert memory barrier before updating num_fences,drivers/dma-buf/dma-resv.c,3,2
d871198ee431,79cfe9e59c2a,,io_uring,2025-05-14 07:15:28 -0600,2024-10-29 13:43:27 -0600,io_uring/fdinfo: grab ctx->uring_lock around io_uring_show_fdinfo(),io_uring/fdinfo.c,25,23
9cfdd7752ba5,d77e89b7b03f,,other,2025-05-14 14:53:50 +0200,2025-05-06 10:27:27 +0200,regulator: dt-bindings: mt6357: Drop fixed compatible requirement,".../bindings/regulator/mediatek,mt6357-regulator.yaml",1,11
1ef3095b1405,5fdd05efa1cd,,arch,2025-05-14 13:28:40 +0100,2025-05-09 13:43:08 +0100,arm64/mm: Permit lazy_mmu_mode to be nested,arch/arm64/include/asm/pgtable.h,12,2
b81c688426a9,5fdd05efa1cd,,arch,2025-05-14 13:27:55 +0100,2025-05-09 13:43:08 +0100,arm64/mm: Disable barrier batching in interrupt contexts,arch/arm64/include/asm/pgtable.h,14,2
eff82fb0d266,172757acd6f6,,gpu,2025-05-14 15:22:23 +0300,2025-04-24 13:54:24 +0530,drm/i915/alpm: Stop writing ALPM registers when PSR is enabled,drivers/gpu/drm/i915/display/intel_alpm.c;drivers/gpu/drm/i915/display/intel_psr.c,12,5
62ada17a6217,25befdf32aa4,,drivers,2025-05-14 12:44:01 +0100,2024-12-23 12:00:34 +0530,soundwire: only compute port params in specific stream states,drivers/soundwire/generic_bandwidth_allocation.c,7,0
fb30a7c59642,ca764d5321a2,,arch,2025-05-14 13:29:50 +0200,2025-05-08 20:23:32 +0200,arm64: dts: renesas: sparrow-hawk: Disable dtc spi_bus_bridge check,arch/arm64/boot/dts/renesas/Makefile,0,0
b2ea5f49580c,53d2a715c240,,drivers,2025-05-14 12:28:43 +0100,2016-04-29 16:44:47 +0200,phy: Fix error handling in tegra_xusb_port_init,drivers/phy/tegra/xusb.c,4,4
86e70849f4b2,f3b5a8d9b50d,,drivers,2025-05-14 12:25:09 +0100,2015-12-20 15:21:37 +0530,phy: renesas: rcar-gen3-usb2: Set timing registers only once,drivers/phy/renesas/phy-rcar-gen3-usb2.c,5,2
9ce71e85b29e,f3b5a8d9b50d,,drivers,2025-05-14 12:25:09 +0100,2015-12-20 15:21:37 +0530,phy: renesas: rcar-gen3-usb2: Assert PLL reset on PHY power off,drivers/phy/renesas/phy-rcar-gen3-usb2.c,9,1
55a387ebb921,f3b5a8d9b50d,,drivers,2025-05-14 12:25:09 +0100,2015-12-20 15:21:37 +0530,phy: renesas: rcar-gen3-usb2: Lock around hardware registers and driver data,drivers/phy/renesas/phy-rcar-gen3-usb2.c,26,23
54c4c58713aa,549b6b55b005,,drivers,2025-05-14 12:25:09 +0100,2019-04-17 14:13:14 +0530,phy: renesas: rcar-gen3-usb2: Fix role detection on unbind/bind,drivers/phy/renesas/phy-rcar-gen3-usb2.c,14,19
83c178470e0b,b47158fb4295,,drivers,2025-05-14 12:21:18 +0100,2025-04-11 12:34:46 +0530,phy: tegra: xusb: remove a stray unlock,drivers/phy/tegra/xusb-tegra186.c,0,2
